article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"a magyar kormány inkább lemond egy csomó pénzről, és pénzügyi veszélynek tesz ki több másik országot, csak hogy ne szülessen olyan eszköz, amivel számon lehet kérni őt.",14,8,168,24,"the Hungarian government would rather give up a lot of money and put several other countries in financial danger, just so that there is no means of asking for him.",NEGATIVE,0.01998196914792061,0.5766451358795166,0.39849281311035156,0.0048801046796143055
"Az uniós vezetők közben abban bízhatnak, hogy Orbánt és Magyarországot annyira megtépázza a koronavírus-járvány, hogy neki is sürgős lesz pénzhez jutnia, nem csak a déli tagállamoknak. Orbán viszont az elejétől arra törekedett, hogy a lehető legolcsóbban megússza a válságot, és a déli tagállamokkal ellentétben nem sok támogatást adott a járvány kárvallottjainak. A miniszterelnök azt gondolhatta, hogy az adósság a hatalom hiánya, és igaza is volt.",15,8,450,24,"In the meantime, EU leaders can hope that Orban and Hungary will be so torn by the Crown Virus epidemic that it will be urgent to receive money, not just the southern Member States. Orbán, on the other hand, has sought from the beginning to get away with the crisis as cheaply as possible and, unlike the southern Member States, did not give much support to the victims of the epidemic. The Prime Minister must have thought that debt was a lack of power, and he was right.",NEGATIVE,0.30420592427253723,0.4399452209472656,0.2472694218158722,0.008579417131841183
"Persze mivel az Európai Unióról beszélünk, lehet, hogy a végére sikerül megszülni egy olyan megoldást, amivel mindenki elégedett lesz, mert ebben tényleg Brüsszel a legjobb a világon. De most olyan helyzetbe került Európa, hogy ez ne tűnjön valószínűnek.",16,8,254,24,"Of course, since we are talking about the European Union, we may end up with a solution that everyone will be happy with, because Brussels is really the best in the world. But now Europe is in a position where this does not seem likely.",NEUTRAL,0.3177722096443176,0.07765072584152222,0.5056386590003967,0.09893839061260223
Kiemelt kép: MTI / Miniszterelnöki Sajtóiroda / Benko Vivien Cher,17,8,65,24,Featured image: MTI/Prime Minister's Press Office/Benko Vivien Cher,NEUTRAL,1.2293538020458072e-5,6.601278437301517e-5,0.9995211362838745,4.005312221124768e-4
"A magyar kormány a 2020. júliusi európai uniós csúcson megelőlegezett álláspontjának megfelelően, élve az uniós Szerződésekben garantált vétójogával megvétózta a költségvetési jogalkotási csomagot – olvasható abban a nyilatkozatban, amelyet Orbán Viktor juttatott el az MTI-hez.",1,9,278,24,"According to the position of the European Union summit in July 2020, the Hungarian government vetoed the budgetary legislative package with its veto rights guaranteed by the EU Treaties — according to the statement sent by Viktor Orbán to MTI.",NEUTRAL,1.998280276893638e-5,4.552126629278064e-4,0.99811553955078125,0.0014092862838879228
"Ma Brüsszelben csak azt az országot tekintik jogállamnak, aki beengedi a migránsokat a hazájába. Aki megvédi a határait és megvédi országát a migrációtól, Brüsszelben már nem minősülhet jogállamnak,",2,9,198,24,"Today in Brussels, only the country that allows migrants to enter their country is considered the rule of law. Those who protect their borders and protect their country from migration can no longer be considered a rule of law in Brussels,",NEUTRAL,0.0036030698101967573,0.028085922822356224,0.9670416712760925,0.0012693490134552121
"írta a kormányfő, hozzátéve, hogy szerinte a jelenlegi javaslat elfogadása után pedig nem lenne akadálya annak, hogy a tagországoknak járó pénzeket a bevándorlás támogatásához kössék, és a migrációt ellenző országokat költségvetési eszközökkel megzsarolják.",3,9,257,24,", adding that, following the adoption of the present proposal, the Prime Minister said that there would be no obstacle to linking money due to Member States to support immigration and blackmail countries against migration by budgetary means.",NEUTRAL,0.01504366472363472,0.010642584413290024,0.9543263912200928,0.01998739130795002
"Magyarország a vita során a lojális együttműködés, a kiszámíthatóság és a transzparencia elveit követve járt el, mindvégig kompromisszumkészséget mutatott. Annak ellenére, hogy a gazdasági válság közös hitelfelvétellel történő kezelését sosem tartotta megfelelőnek. A 2020 júliusában született kompromisszumot csak azért fogadtuk el, mert elkötelezettek vagyunk az európai szolidaritás mellett és támogatjuk, hogy a pénzügyi segítségre szoruló államok a lehető leggyorsabban forrásokhoz jussanak.",4,9,496,24,"During the debate, Hungary has acted in accordance with the principles of loyal cooperation, predictability and transparency, and has always shown a willingness to compromise. Despite the fact that the management of the economic crisis through joint borrowing has never been considered appropriate. The compromise reached in July 2020 was only accepted because we are committed to European solidarity and we are in favour of providing funds as quickly as possible for states in need of financial assistance.",NEUTRAL,0.048056889325380325,0.01766197197139263,0.8973832726478577,0.03689786046743393
"A miniszterelnök hozzátette, hogy Magyarország elkötelezett híve a jogállamiságnak és „ a mai kormánypárt vezetői azok, akik Magyarországon kiharcolták a jogállamot a kommunista diktatúrával szemben”.",5,9,200,24,The Prime Minister added that Hungary is committed to the rule of law and that “the leaders of today's government party are those who have fought the rule of law in Hungary against the communist dictatorship”.,NEUTRAL,0.0036756889894604683,0.06331142038106918,0.922683835029602,0.010329040698707104
"Az elmúlt évek bevándorlási vitái során a jogállamra hivatkozás jogi helyett politikai és ideológiai eszközzé vált. Objektív kritériumok hiányában és a jogorvoslat lehetősége nélkül erre tagállamot büntető eljárást alapozni nem lehet,",6,9,234,24,"In the course of immigration debates in recent years, reference to the rule of law has become a political and ideological instrument rather than legal. In the absence of objective criteria and without the possibility of a remedy, criminal proceedings cannot be based on that Member State,",NEUTRAL,0.004740544129163027,0.04784044623374939,0.9459806084632874,0.0014384230598807335
"jelentette ki Orbán Viktor, aki szerint „Európa egységét aláásó súlyos hiba lenne a pénzügyi, gazdasági kérdések politikai vitákkal való összekapcsolása. Bármely új tagállamokat büntető mechanizmus bevezetése csak a Szerződések egyhangú módosításával lehetséges”.",7,9,263,24,Mr. Orbán said that “linking financial and economic issues with political debates would be a serious mistake undermining the unity of Europe. The introduction of a criminal mechanism for any new Member States is possible only by unanimous amendment of the Treaties.”,NEUTRAL,8.401792729273438e-5,0.23892928659915924,0.7572890520095825,0.0036976139526814222
"Cikkünk megjelenése után a kormány is kiadott egy közleményt, amelyben azt írták, hogy",8,9,86,24,"After the publication of our article, the government also issued a statement in which it was written that",NEUTRAL,8.060899563133717e-4,0.014965773560106754,0.9828694462776184,0.001358637586236
"Nem kérünk Brüsszel bevándorláspárti politikájából, és nem kérünk a Soros-tervből sem.",9,9,86,24,"We are not asking for Brussels's pro-immigration policy, nor are we asking for the Soros plan.",NEUTRAL,0.0010686726309359074,0.07518114149570465,0.9201738834381104,0.0035763157065957785
"Hozzátették, hogy „ a járvány egyes európai tagállamokban gazdasági válsággal fenyeget. Az egész kontinens érdeke lenne ezen országok azonnali megsegítése. Magyarország ezért bármikor készen áll arra, hogy megszavazza a rászoruló tagállamokat segítő gazdasági tervet, pénzügyi csomagot és a költségvetést is”, de azt elfogadhatatlannak tartják, hogy ezt a kérdést a jogállamisággal kössék össze.",10,9,395,24,"They added that “the epidemic threatens an economic crisis in some European Member States. It would be in the interest of the whole continent to help these countries immediately. Hungary is therefore ready to vote at any time for the economic plan, the financial package and the budget for the Member States in need”, but it is considered unacceptable to link this issue with the rule of law.",NEUTRAL,0.015542076900601387,0.15846668183803558,0.8174921870231628,0.008499098010361195
Kiemelt kép: Mohos Márton/24.hu,11,9,31,24,Featured image: Mohos Márton/24.hu,NEUTRAL,3.327014928800054e-5,7.696232933085412e-5,0.9991908669471741,6.98879302944988e-4
"Gyurcsány Ferenc (DK), Jakab Péter (Jobbik), Schmuck Erzsébet, Kanász-Nagy Máté (LMP), Fekete-Győr András (Momentum), Kunhalmi Ágnes, Tóth Bertalan (MSZP), Szabó Tímea és Karácsony Gergely (Párbeszéd) azt írta, hogy „tekintettel a magyar kormány romboló politikája miatt előállt helyzet súlyosságára”, szükségesnek tartják tisztázni azt, hogy Orbán Viktor és a kormány nem egyenlő Magyarországgal.",1,10,397,24,"Ferenc Gyurcsány (DK), Péter Jakab (Jobbik), Erzsébet Schmuck, Máté Kanász-Nagy (LMP), András Fekete Győr (Momentum), Ágnes Kunhalmi, Bertalan Tóth (MSZP), Tímea Szabó and Gergely Karácsony (Dialogue) wrote that “due to the Hungarian government's demead the severity of the situation”, they consider it necessary to clarify that Viktor Orbán and the Government are not equal to Hungary.",NEUTRAL,9.10676499188412e-6,0.004946512170135975,0.9937899708747864,0.0012543669436126947
"Az ellenzék arra utal, hogy a miniszterelnök Lengyelországgal együtt megvétózta az uniós költségvetést és a koronavírus-járvány miatti helyreállítási alapot. Ennek indokairól szerda reggel adott ki nyilatkozatot.",2,10,212,24,"The opposition suggests that the Prime Minister, together with Poland, vetoed the EU budget and the recovery fund for the coronavirus epidemic. He issued a statement on the grounds on Wednesday morning.",NEUTRAL,0.25269800424575806,0.06837432831525803,0.6678875088691711,0.011040277779102325
"Mi, magyarok nem azért vetettünk véget az egypártrendszernek, és nem azért csatlakoztunk – államalapító Szent István király és nemzetünk nagyjai örökségéhez méltóan – az európai államok értékközösségéhez, hogy büszke, európai ország helyett egy korrupt, antidemokratikus rezsim ejtse foglyul Európát és Magyarországot, megfosztva a magyar és az európai polgárokat a nekik járó jogoktól és támogatásoktól,",3,10,404,24,"We Hungarians did not end the one-party system, and we did not join the community of values of European states — according to the legacy of state founder King Stephen and the greats of our nation — in order to capture Europe by a corrupt, undemocratic regime instead of a proud European country, instead of a corrupt, undemocratic country and Hungary, depriving Hungarian and European citizens of the rights and subsidies they have,",NEUTRAL,0.03972441330552101,0.26185673475265503,0.6932024359703064,0.00521636800840497
írják a közleményben az ellenzéki pártok.,4,10,41,24,write in the communication of the opposition parties.,NEUTRAL,0.007795721758157015,0.014007938094437122,0.9644065499305725,0.01378977857530117
"Hozzátették, hogy a járvány és a gazdasági válság okozta súlyos helyzetben a magyar embereknek és vállalkozásoknak is szüksége van az Európai Unió helyreállítási támogatására.",5,10,175,24,"They added that in the serious situation caused by the epidemic and the economic crisis, Hungarian people and businesses also need the European Union's recovery support.",NEUTRAL,0.0070326682180166245,0.15708565711975098,0.8285836577415466,0.0072980476543307304
"Ez a segítség nem a saját hatalmi érdekeit az ország gazdasági érdekei elé helyező Orbán-kormányt, hanem a magyar embereket illeti meg",6,10,134,24,"This help is not for the Orbán government, which puts its own interests in front of the country's economic interests, but for the Hungarian people",NEUTRAL,0.07907950133085251,0.4298337697982788,0.4573817551136017,0.033704981207847595
"jelentették ki. Az ellenzék ezért arra hívja az Európai Unió intézményeit és tagállami kormányait, hogy találjanak megoldást arra, hogy az Orbán-kormány tettei ne akadályozzák meg az európai és a magyar gazdasági válság megoldását és mindenki hozzájuthasson a támogatásokhoz.",7,10,275,24,"has been declared. Therefore, the opposition calls on the institutions and national governments of the European Union to find a solution so that the actions of the Orbán Government do not prevent the resolution of the European and Hungarian economic crisis and that everyone has access to support.",MIXED,0.5904589891433716,0.038345083594322205,0.34741857647895813,0.023777365684509277
"Mindazokat a honfitársainkat közös kiállásunkhoz való csatlakozásra hívunk, akik készek velünk együtt kinyilvánítani, hogy az Orbán-kormány nem az ő nevükben rombolja az európai együttműködést, akaratukkal és érdekeikkel ellentétesen akarja megfosztani az európai és a magyar polgárokat a nekik járó európai támogatásoktól,",8,10,323,24,"We invite all our compatriots to join our joint stand, who are ready to declare together with us that the Orbán government is not destroying European cooperation in their name, and wants to deprive European and Hungarian citizens against their will and interests European grants,",NEUTRAL,0.03210154548287392,0.024652445688843727,0.8095716238021851,0.13367436826229095
zárul a közlemény.,9,10,18,24,the announcement ends.,NEUTRAL,0.0026559315156191587,0.16577082872390747,0.8145020008087158,0.01707124151289463
Kiemelt kép: Farkas Norbert/24.hu,10,10,33,24,Featured image: Farkas Norbert/24.hu,NEUTRAL,4.328393970354227e-6,1.5675657778047025e-4,0.9993795156478882,4.5940576819702983e-4
"A szlovák külügyminiszter közölte, magyar és lengyel kollégájához fordul azért, hogy országaik ne blokkolják a 2021–2027-es EU-költségvetés, a pandémia utáni újjáépítési alap elfogadását – írja a szlovák hírügynökség alapján az Új Szó.",1,11,235,24,"The Slovak Foreign Minister said that he is turning to his Hungarian and Polish colleagues so that their countries do not block the adoption of the 2021-2027 EU budget, the post-pandemic reconstruction fund — Új Szó wrote on the basis of the Slovak news agency.",NEUTRAL,5.901901749894023e-5,0.015705186873674393,0.9802851676940918,0.003950592130422592
Magyarország és Lengyelország vétója nehezíti a megegyezést az EU költségvetéséről és az újjáépítési alapról. De ez még nem jelenti a tárgyalások végét,2,11,151,24,Hungary and Poland's veto complicates the agreement on the EU budget and the reconstruction fund. But this does not mean the end of negotiations,NEUTRAL,0.006064110901206732,0.09862380474805832,0.8902868628501892,0.005025272723287344
"– közölte Ivan Korcok, aki szerint ugyanakkor",3,11,45,24,"— said Ivan Korok, who said at the same time",NEUTRAL,4.4497301132651046e-5,4.732288361992687e-4,0.9976590871810913,0.001823233556933701
nagyon gyorsan fogy az idő.,4,11,27,24,time is running out very quickly.,POSITIVE,0.03544921427965164,0.2083960920572281,0.04838152229785919,0.7077732086181641
"Magyarország és Lengyelország a tagországok EU nagyköveteinek hétfői tanácskozásán jelentette be, hogy blokkolni fogja az unió hétéves költségvetésének és újjáépítési mentőcsomagjának elfogadását, mert nem értenek egyet azzal, hogy a támogatások felhasználását a jogállamisági alapok betartásához kösse az EU.",5,11,309,24,Hungary and Poland announced at the meeting of EU ambassadors of Member States on Monday that they will block the adoption of the EU's seven-year budget and rescue package for reconstruction because they disagree that the use of funds to comply with the rule of law funds bind to the EU.,NEUTRAL,0.021469438448548317,0.13126322627067566,0.8414434194564819,0.005823924206197262
"A külügyminiszter jelezte, a jogállamiság kérdésében Szlovákia álláspontja eltér Magyarországétól és Lengyelországétól.",6,11,119,24,The Minister of Foreign Affairs indicated that Slovakia's position on the rule of law is different from that of Hungary and Poland.,NEUTRAL,2.07031534955604e-5,0.003578362986445427,0.9959107637405396,4.902228247374296e-4
"Nem tartom reálisnak, hogy a jogállamiság elvét teljesen kiiktassák az európai uniós pénzek felhasználásánál. Nem ez a megoldás.",7,11,128,24,I do not consider it realistic to completely eliminate the rule of law when using European Union funds. That's not the solution.,NEGATIVE,0.058120086789131165,0.8373348116874695,0.09796483814716339,0.00658024288713932
"Ivan Korcok közölte, jelenleg az a veszély fenyeget, hogy az EU kénytelen lesz ideiglenes költségvetéssel gazdálkodni, és késni fog az újjáépítési alap forrásainak felhasználása is.",8,11,181,24,"Ivan Korcok said that the EU will be forced to manage a temporary budget, and the use of funds for reconstruction will be delayed.",NEUTRAL,0.003763168351724744,0.12948161363601685,0.8602128028869629,0.006542328279465437
"Ez az utolsó, amire a mai helyzetben, a világjárvány idején szüksége van az EU-nak",9,11,82,24,"This is the last thing the EU needs today, during the pandemic",NEUTRAL,0.00453082425519824,0.4114077091217041,0.5758020877838135,0.008259342052042484
– tette hozzá a külügyminiszter.,10,11,32,24,— added the Minister of Foreign Affairs.,NEUTRAL,6.839038178441115e-6,2.986564068123698e-4,0.9994935989379883,2.0095771469641477e-4
Kiemelt kép: Ivan Korcok / Facebook,11,11,35,24,Featured image: Ivan Ports/Facebook,NEUTRAL,1.5688810890424065e-5,7.33072665752843e-5,0.9994482398033142,4.6269665472209454e-4
"Az Európai Unió 2020 utáni hétéves pénzügyi keretét és a jogállamisági feltételrendszert illetően elért megállapodások lezártak, semmiképpen sem nyithatók meg újra – tudatta az Európai Parlament házbizottságaként működő Elnökök Értekezlete közleményében szerdán. Tájékoztatásuk szerint ennek értelmében az EP vezetői felkérik a tagállamok kormányainak képviselőiből álló Tanácsot, hogy fogadja el a csomagot, és mielőbb kezdje meg a ratifikációs folyamatot.",1,12,457,24,"The agreements reached on the European Union's seven-year financial framework after 2020 and the rule of law conditionality have been closed, in no case can they be reopened — the Conference of Presidents, acting as a committee of the European Parliament told in its communication on Wednesday. According to their information, the leaders of the EP invite the Council, composed of representatives of the governments of the Member States, to adopt the package and to begin the ratification process as soon as possible.",NEUTRAL,1.0788458166643977e-4,0.0035636581014841795,0.9900009632110596,0.006327545735985041
"Kiemelték: az Európai Parlament vezetése mélységesen sajnálja a késedelmet, amit a magyar és a lengyel kormány vétója okoz.",2,12,123,24,They stressed that the leadership of the European Parliament deeply regrets the delay caused by the veto of the Hungarian and Polish governments.,NEUTRAL,0.001042983727529645,0.2622276544570923,0.7330323457717896,0.0036969685461372137
További engedményt nem fogunk tenni,3,12,35,24,We will not make any further concessions,NEUTRAL,0.019186241552233696,0.23366177082061768,0.6448715925216675,0.10228036344051361
– tették hozzá.,4,12,15,24,— they added.,NEUTRAL,0.0011476766085252166,0.002410715678706765,0.9758670926094055,0.020574551075696945
"Manfred Weber (kiemelt képünkön), az Európai Néppárt képviselőcsoportjának vezetője azt közölte, hogy a frakció szerdai megbeszélésén megerősítette teljes és egyöntetű támogatását a jogállamisági mechanizmus és az unió hosszú távú költségvetése mellett az EP és a Tanács megállapodása alapján. A Fidesz-KDNP európai parlamenti képviselői Twitter-üzenetükben ezzel szemben hangsúlyozták, hogy a vita során megerősítették támogatásukat a magyar kormány álláspontja mellett, viszont nem támogatták a jogállamisági mechanizmust a jelenlegi formájában. (A Fidesz tagságát 2019 tavaszán felfüggesztették a Néppártban, de képviselői a néppárti frakció tagjai maradtak.)",5,12,662,24,"Manfred Weber (in our highlighted picture), the leader of the Group of the European People's Party, said that at the meeting of the faction on Wednesday, he confirmed its full and unanimous support for the rule of law mechanism and the EU's long-term budget on the basis of an agreement between the EP and the Council. In their Twitter message, Fidesz-KDNP MEPs stressed that during the debate they confirmed their support for the Hungarian government's position, but they did not support the rule of law mechanism in its current form. (Fidesz's membership was suspended in the People's Party in the spring of 2019, but its representatives remained members of the EPP group.)",NEUTRAL,0.0015137885930016637,0.007941263727843761,0.9628933072090149,0.02765168994665146
Kiemelt kép: MTI/EPA/Olivier Hoslet,6,12,35,24,Featured image: MTI/EPA/Olivier Hoslet,NEUTRAL,3.235799522371963e-5,1.0240582923870534e-4,0.9992967844009399,5.684375064447522e-4
"Olyan feltételekkel kötötték meg az EU új hétéves költségvetési tervét és a mentőalapot, amelyel veszélyesek és Magyarország számára elfogadhatatlanok – mondta Gulyás Gergely, Miniszterelnökséget vezető miniszter a kormányinfón. A magyar és a lengyel kormány a hét elején megvétózta az EU következő hétéves költségvetési tervezetét. Gulyás most azt magyarázta, mi az oka a vétónak.",1,13,381,24,"The EU's new seven-year budget plan and the rescue fund were concluded on conditions that are dangerous and unacceptable for Hungary — Gulyás Gergely, Minister of the Prime Minister's Office said on government information. The Hungarian and Polish governments vetoed the EU's next seven-year draft budget at the beginning of the week. Goulash now explained the reason for the veto.",NEUTRAL,0.054559145122766495,0.12499020248651505,0.8067482113838196,0.013702422380447388
"A magyar kormány értelmezése szerint Brüsszel azt tekinti mintaállamnak, aki beengedi a bevándorlókat.",2,13,102,24,"According to the Hungarian Government, Brussels considers that it is a model state that allows immigrants in.",NEUTRAL,5.084668373456225e-5,0.0062488685362041,0.9925219416618347,0.001178339240141213
"Magyarország elkötelezett a jogállam elve mellett, például a bíróságok függetlensége, a sajtó szabadsága mellett, és ezek összehasonlíthatatlanul állnak ma Magyarországon, mint a szocialista kormány alatt – fogalmazott Gulyás. Szerinte Magyarország a jogállami elveknek megfelelően működik 1990 óta.",3,13,299,24,"Hungary is committed to the principle of the rule of law, such as the independence of the courts and the freedom of the press, and these are incomparable today in Hungary as under the socialist government, Gulyás said. According to him, Hungary has been operating in accordance with the rule of law principles since 1990.",NEUTRAL,0.010582425631582737,0.007452337071299553,0.9684963822364807,0.013468866236507893
Tőlünk a jogállamot félteni nem kell.,4,13,37,24,We don't need to be afraid of the rule of law.,NEUTRAL,0.01639961265027523,0.011950860731303692,0.7010008692741394,0.270648717880249
Két azonos tartalmú támadás történt tegnap és ma a kormánnyal szemben: Soros Györgytől és a magyar ellenzéktől – jelentette ki Gulyás. „Soros Györgytől semmilyen kioktatást nem fogunk elfogadni.”,5,13,195,24,"There were two attacks of the same content on the government yesterday and today: from George Soros and the Hungarian opposition, Gulyás stated. “We will not accept any lectures from George Soros.”",NEGATIVE,1.3244606088846922e-4,0.6889945864677429,0.3100854754447937,7.874836446717381e-4
"Magyarország kitart amellett, hogy kivel akarunk együtt élni és kivel nem, elutasítjuk-e a migrációt vagy sem.",6,13,110,24,"Hungary insists on who we want to live with and who we do not, whether we reject migration or not.",NEUTRAL,0.15151521563529968,0.13495123386383057,0.6969344019889832,0.016599075868725777
Mindezek miatt Magyarország ebben a formában nem enged a zsarolásnak – húzta alá a miniszter.,7,13,93,24,"Therefore, Hungary does not succumbing to blackmail in this form, the minister underlined.",NEUTRAL,0.0028954341541975737,0.2915303409099579,0.6953251957893372,0.01024909969419241
"Szavai szerint a magyar gazdaság tartópillérei kellően erősek. Bár nagy lesz idén a gazdasági visszaesés és a költségvetési hiány, de jövőre már gazdasági növekedés lesz. Az államadósság jelentősen csökkent az elmúlt tíz évben, ezért most van miből hitelt felvenni. De az EU mentőalapjával Magyarország a kezdetektől nem értett egyet.",8,13,334,24,"According to him, the support pillars of the Hungarian economy are sufficiently strong. Although the economic downturn and the budget deficit will be great this year, next year there will be economic growth. Public debt has declined considerably over the last ten years, so now there is something to borrow. But Hungary disagreed with the EU's rescue fund from the beginning.",MIXED,0.8191897869110107,0.036932431161403656,0.1223711147904396,0.021506721153855324
"Európai keretek között sem a költségvetés, sem a mentőalap elfogadására nincs lehetőség Magyarország  hozzájárulása nélkül – húzta alá a miniszter.",9,13,147,24,"Within a European framework, neither the budget nor the rescue fund can be accepted without the consent of Hungary — the minister underlined.",NEUTRAL,3.8768124068155885e-4,0.06108429282903671,0.9365684986114502,0.0019595646299421787
"Annak az esélye, hogy a mostani formájában az uniós költségvetés és a mentőalap hatályba lépjen, nulla – mondta Gulyás, hozzátéve, hogy a vétó már múlt idő, vétózott a magyar kormány.",10,13,183,24,"The chance that the EU budget and the rescue fund will enter into force in its current form is zero — Gulyás said, adding that the veto is past tense, and the Hungarian government vetoed.",NEUTRAL,0.015675846487283707,0.052924104034900665,0.9125956296920776,0.018804442137479782
"A magyar kormány abban érdekelt, hogy minél előbb pénzhez jussanak az államcsőd közelében lévő dél-európai tagállamok, ezért ha van olyan megoldás, amivel a jogállami feltételrendszer kikerülhető, akkor az támogatható számunkra – tette világossá Gulyás, hogy mihez köti a magyar kormány, hogy hozzájáruljon az uniós mentőcsomagba és költségvetésbe.",11,13,348,24,"The Hungarian government is interested in getting money to the southern European Member States in the vicinity of state bankruptcy as soon as possible, so if there is a solution to avoid the rule of law conditionality, then it is eligible for support — Gulyás made it clear what the Hungarian government is bound to: contribute to the EU rescue package and budget.",NEUTRAL,0.0026728457305580378,0.011228985153138638,0.9752530455589294,0.01084518525749445
"A kormányinfón a vétón kívül is hangzottak el fontos információk, ezeket ebben a cikkben olvashatják:",12,13,101,24,"In addition to the veto, the government information also included important information, you can read in this article:",NEUTRAL,2.49471195274964e-4,0.0025724880397319794,0.8942232131958008,0.10295486450195312
Kiemelt kép: MTI/Balogh Zoltán,13,13,30,24,Featured image: MTI/Balogh Zoltán,NEUTRAL,2.645261884026695e-5,6.257278437260538e-5,0.9992602467536926,6.507300422526896e-4
"Európának szembe kell szállnia Magyarországgal és Lengyelországgal címmel írt véleménycikket a Project Syndicate oldalára Soros György magyar származású üzletember. A cikk apropója az, hogy Magyarország és Lengyelosrzág blokkolták a 2021–2027-es EU-költségvetést, a pandémia utáni újjáépítési alap elfogadását, mivel nem értenek egyet azzal, hogy a támogatások felhasználását a jogállamisági alapok betartásához kösse az unió.",1,14,426,24,"Europe must oppose Hungary and Poland on Project Syndicate, György Soros, a businessman of Hungarian origin. The point of this article is that Hungary and Polishnska blocked the EU budget 2021-2027, the adoption of the post-pandemic reconstruction fund, because they disagree that the use of subsidies is bound by the EU to compliance with the rule of law funds.",NEUTRAL,0.0012603211216628551,0.2516002953052521,0.7442464828491211,0.0028929885011166334
Soros György szerint,2,14,20,24,According to George Soros,NEUTRAL,1.202703351737e-4,0.005417786538600922,0.9934665560722351,9.95391164906323e-4
"bár a két ország a költségvetés legnagyobb kedvezményezettje, kormányaik határozottan ellenzik a jogállamiság feltételrendszerét, amelyet az EU az Európai Parlament javaslatára fogadott el. Tudják, hogy súlyos módon sértik a jogállamiságot, és nem akarják vállalni a következményeket.",3,14,284,24,"although the two countries are the largest beneficiaries of the budget, their governments are strongly opposed to the conditionality of the rule of law adopted by the EU on a proposal from the European Parliament. They know that they violate the rule of law in a serious way and do not want to bear the consequences.",NEUTRAL,0.056413471698760986,0.08992373943328857,0.8506670594215393,0.002995750168338418
"Mint írja: a jogállamiság nem egy nagyon elvont fogalom, ahogyan ez a két ország állítja, hanem egy olyan gyakorlati határ, amely korlátot jelent a személyes és politikai korrupció számára. A vétó szerencsejáték két olyan ország részéről, amely sorozatosan megsérti a jogállamiság szabályait — véli az üzletember.",4,14,313,24,"As he writes, the rule of law is not a very abstract concept, as these two countries claim, but a practical border that constitutes a barrier to personal and political corruption. Veto gambling from two countries that violate the rules of the rule of law, the businessman believes.",NEUTRAL,0.004732775967568159,0.03748837485909462,0.9532302021980286,0.0045486995950341225
"Soros úgy látja: a vétó egy eddig nem látott lépés, amellyel akkor kellett szembesülnie az EU-nak, amikor a koronavírus miatti haláleset száma jelentősen megugrott. Az üzletember értelmezése szerint azonban a jogállamisági feltételeket, az erről szóló rendeleteket már elfogadták.",5,14,280,24,"Soros sees that veto is an unprecedented step that the EU had to face when the number of deaths due to the coronavirus increased significantly. However, according to the businessman's interpretation, the conditions of the rule of law and the regulations on this matter have already been adopted.",NEUTRAL,0.0037759088445454836,0.018818238750100136,0.9733239412307739,0.004081921186298132
"Ha nem születik megállapodás új költségvetésről, a régi, 2020 végén lejáró költségvetést évente meghosszabbítják. Magyarországnak és Lengyelországnak pedig nem fizetnének a költségvetésből, mert kormányaik megsértik a jogállamiságot.",6,14,233,24,"If no new budget is reached, the old budget, which expires at the end of 2020, will be extended annually. Hungary and Poland would not be paid from the budget because their governments are violating the rule of law.",NEUTRAL,4.406519583426416e-4,0.4884033799171448,0.5095627307891846,0.0015933123650029302
"Hozzáteszi: a Next Generation EU elnevezésű helyreállítási alapot megerősített együttműködési eljárás alkalmazásával is meg lehetne valósítani, ahogyan ezt  Guy Verhofstadt javasolta. Ha az EU ezen az úton halad, akkor megkerülhető az Orbán-Kaczyński vétó. A kérdés azonban Soros szerint az, hogy az EU — Angela Merkel német kancellárral az élen — képes-e összeszedni a politikai akaratot.",7,14,389,24,"He adds that the Next Generation EU recovery fund could also be implemented using a strengthened cooperation procedure, as proposed by Guy Verhofstadt. If the EU is on this path, the Orbán-Kaczyński veto can be circumvented. The question, however, according to Soros, is whether the EU, with German Chancellor Angela Merkel, is able to gather political will.",NEUTRAL,0.011419308371841908,0.003344213590025902,0.9210153818130493,0.06422116607427597
"Elkötelezett híve vagyok az EU-nak, mint a jogállamiságra épülő nyitott társadalom mintájának. Magyar zsidó származású vagyok, különösképpen foglalkoztat a magyarországi helyzet, ahol több mint 30 éve aktív emberbarátként tevékenykedem. Orbán egy bonyolult kleptokratikus rendszert épített ki Magyarországon, hogy csupaszra rabolja azt. Nehéz megbecsülni, hogy mennyivel gazdagította családját és barátait, de sokuk rendkívül gazdag lett. Orbán most a COVID-19 új hullámát használja a magyar alkotmány és a választási törvény (ismételt) módosításához, hogy alkotmányos eszközökkel sáncolja el magát az egész életre szóló miniszterelnöki posztra. Ez tragédia a magyar emberek számára.",8,14,683,24,"I am committed to the EU as a model of an open society based on the rule of law. I am of Hungarian Jewish origin, and I am particularly concerned about the situation in Hungary, where I have been active philanthropist for more than 30 years. Orbán built a complex kleptokratic system in Hungary to rob it bare. It is difficult to estimate how much he has enriched his family and friends, but many of them have become extremely rich. Orbán is now using the new wave of COVID-19 to amend the Hungarian constitution and the electoral law (repeated) to wiggle himself to the post of prime minister of life by constitutional means. This is a tragedy for the Hungarian people.",NEUTRAL,0.14739981293678284,0.07442115992307663,0.6315840482711792,0.14659498631954193
