article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"Charles Michel eredetileg is azzal a céllal hirdette meg a mostani EU-csúcsot, hogy az országvezetők eleget tegyenek korábbi ígéretüknek, miszerint a koronavírus-járvány második hulláma idején is folyamatos lesz az egyeztetés a tagállami védekezés tapasztalatairól.",4,16,265,Origo,"Charles Michel originally announced the current EU summit with the aim of ensuring that national leaders fulfils their previous promise that during the second wave of the coronavirus epidemic, there will be continued discussions on the experiences of national protection.",NEUTRAL,5.515697412192822e-4,0.24526718258857727,0.7515093088150024,0.00267191044986248
"Ursula von der Leyen, az Európai Bizottság elnöke a találkozót követő sajtónyilatkozatában megerősítette, hogy a német EU-elnökség irányításával dolgoznak azon, hogy mielőbb zöld jelzést kapjon az uniós keretköltségvetés és mentőalap. ",5,16,235,Origo,"Ursula von der Leyen, President of the European Commission, confirmed in a press statement following the meeting that they are working under the leadership of the German EU Presidency to give a green light to the EU framework budget and rescue fund as soon as possible.",NEUTRAL,0.02285907231271267,0.028005022555589676,0.9286506175994873,0.020485224202275276
"Charles Michel arról beszélt, hogy a cél olyan megálalpodás elérése, amely valamennyi tagállamnak megfelel. Mint fogalmazott, az országvezetők decemberi csúcstalálkozójukon visszatérnek az ügyhöz, addig pedig valamennyi tagállammal folyamatosan egyeztetni fog. Megerősítette azt a sajtóinformációt is, hogy összesen három EU-ország jelezte a fenntartásait a pénzügyi csomaghoz csatolandó feltételrendszerrel kapcsolatban.",6,16,421,Origo,"Charles Michel said that the goal is to achieve an impossibility that would suit all Member States. As he said, the national leaders will return to the issue at their December summit and will continue to consult with all Member States until then. It also confirmed the press report that a total of three EU countries indicated their reservations on the conditionality to be attached to the financial package.",NEUTRAL,0.005057057365775108,0.041399549692869186,0.9452604651451111,0.008282989263534546
"Magyarország és Lengyelország mellett Szlovéniáról van szó, bár az Európai Tanács elnöke csütörtök este egyelőre nem nevezett nevén egyetlen vétózó, illetve kritikus EU-országot sem, mondván: nem akarja hátráltatni a jelenleg is tartó alkufolyamatot.",7,16,250,Origo,"We are talking about Slovenia alongside Hungary and Poland, although the President of the European Council has not yet named any vetoing or critical EU countries on Thursday evening, saying that he does not want to hinder the ongoing bargaining process.",NEUTRAL,3.325618672533892e-5,0.010306110605597496,0.9890003204345703,6.602710345759988e-4
"Orbán Viktor miniszterelnök a Kossuth rádió Jó reggelt, Magyarország! című műsorának nyilatkozik.",1,17,97,Origo,"Prime Minister Viktor Orbán on Kossuth Radio Good morning, Hungary! show.",NEUTRAL,2.713886033234303e-6,2.764574601314962e-4,0.9991555213928223,5.653242114931345e-4
"Véget ért a kormányfői interjú, hamarosan összefoglalóval jelentkezünk. ",2,17,72,Origo,"The interview with the heads of government has ended, and we will be in touch with a summary shortly.",NEUTRAL,0.02704770490527153,0.017073974013328552,0.9208914041519165,0.034986916929483414
"Orbán Viktor szólt arról is, hogy próbálják felmérni az ország bizalmát a vakcinákat illetően. A magyarok 30 százaléka magyar vakcinát választana, és nem külföldit - mondta a kormányfő. Ez egy nagyon nagy áttörés, mert korábban nem ez volt a példa - tette hozzá. ",3,17,263,Origo,"Mr. Orbán also said that they are trying to assess the country's confidence in vaccines. The Prime Minister said that 30 percent of the Hungarians would choose a Hungarian vaccine and not a foreign vaccine. This is a very big breakthrough, because earlier this was not the example, he added.",NEUTRAL,4.5796936319675297e-5,5.601467564702034e-4,0.9687818884849548,0.030612098053097725
"Orbán Viktor arról is beszélt, hogy Soros György azon magyar akció keretében is vizsgálatot követel, miszerint Oroszországtól is megpróbálunk vakcinát szerezni. A kormányfő elmondta, hogy 12 millió nyugati vakcinát kötött le az ország, miközben a világ többi részén is zajlanak a kutatások. Ha valahol hamarabb készül el vakcina, ahhoz a magyaroknak minél előbb kell hozzáutnia. Az, hogy melyik a jó vakcina, azt nem Soros György dönti el - tette hozzá. ",4,17,454,Origo,"Mr. Orbán also spoke about the fact that György Soros is also demanding an investigation in the framework of the Hungarian action to try to obtain a vaccine from Russia as well. The Prime Minister said that 12 million Western vaccines have been committed by the country, while research is being carried out in the rest of the world. If a vaccine is to be prepared sooner, the Hungarians must get to it as soon as possible. “Which vaccine is a good vaccine, “he added, “it is not up to George Soros.",NEUTRAL,5.329792111297138e-5,2.2032209380995482e-4,0.9703298211097717,0.029396487399935722
"Orbán Viktor közölte, hogy semmilyen bizonyíték nincs arra, hogy a fertőzés lassulna. Mindez azért fontos, mert az idősek vannak nagy veszélyben. A kényelmetlenség a kisebb probléma ahhoz képest, mintha a nagyszülőket elvesztenénk  - mondta a kormányfő. Inkább abból kell kiindulni, hogy a helyzet nehéz. ",5,17,305,Origo,"Mr. Orbán said that there is no evidence that the infection is slowing down. All this is important because the elderly are in great danger. “The inconvenience is a minor problem compared to losing grandparents, “said the Prime Minister. Rather, it should be assumed that the situation is difficult.",NEUTRAL,2.004277048399672e-4,0.00457901693880558,0.9804259538650513,0.014794603921473026
"Orbán Viktor kijelentette, hogy a gyorstesztek a pozitivitás esetén ad 90 százalékos megbízhatóságot. Ahogy nő a nyomás, úgy növekszik az igény a gyorstesztek iránt. Ez egy nagy logisztikai feladat, de készen állunk erre - tette hozzá. 2000 egyetemista vesz részt a tesztelésben, kell 1000 sofőr is. ",6,17,300,Origo,"Mr. Orbán stated that rapid tests in case of positivity give 90 percent reliability. As the pressure rises, the demand for rapid tests increases. “This is a big logistics task, but we are ready for this, “he added. 2000 students are involved in the testing, and we need 1000 drivers.",NEUTRAL,3.1426845816895366e-4,0.028603095561265945,0.9592567086219788,0.011825993657112122
"Orbán Viktor közölte, hogy ott ahol digitális oktatásra álltak át, ott ki kell használni az időt, és nem vakációnak kell tekintetni. A tesztelésről azt mondta a kormányfő, hogy ezt az oktatási és szociális ágazat szereplői kérték. ",7,17,231,Origo,"Mr. Orbán said that where they have switched to digital education, time must be used and not considered a vacation. The Prime Minister said that this was requested by the actors in the education and social sectors.",NEUTRAL,4.040298153995536e-5,0.0031586908735334873,0.5858960747718811,0.4109048843383789
"4400 új beteget regisztráltak, és 96 haláleset történt az elmúlt 24 órában, több mint 7500-an vannak kórházban, és 604-en vannak lélegezetőgépen- Orbán Viktor ezen számokhoz képest még bőven van tartalék. Most a hőseink az orvosok, az ápolónők és az egyetemisták - mondta a kormányfő. 444 óvodát, és 78 általános iskolát kellett bezárni eddig. ",8,17,344,Origo,"4400 new patients have been registered and 96 deaths have occurred in the last 24 hours, more than 7500 people are in hospitals and 604 are on ventilators - Viktor Orbán still has plenty of reserves compared to these figures. Now our heroes are doctors, nurses and university students, “said the head of government. 444 kindergartens and 78 primary schools had to be closed so far.",NEUTRAL,0.00859861634671688,0.10112901031970978,0.8812211155891418,0.009051218628883362
"Ha nem indulna meg a válságkezelési alap működése, akkor Brüsszeltől függetlenül is megindulnak a magyar fejlesztési programok - mondta Orbán Viktor. Közölte, hogy több mint 2,5 milliárd eurónyi hitelt vett fel az ország, és mivel nem tudjuk, hogyan alakul a vita az unióban. Ezt a pénzt azokra a fejlesztésekre fordítjuk, amiket egyébként az uniós válságkezelő programból tettük volna. Nagyon stabil pénzügyi lábakon áll az ország, szemben a 2008-as időszakkal.   ",9,17,465,Origo,"If the crisis management fund does not start working, Hungarian development programmes will be launched independently of Brussels, Mr. Orbán said. He said that more than EUR 2.5 billion has been borrowed by the country and that we do not know how the debate will develop in the EU. This money will be spent on improvements that we would otherwise have done from the EU crisis management programme. The country has a very stable financial footprint, compared to the 2008 period.",NEUTRAL,0.007543723564594984,0.031719155609607697,0.8262080550193787,0.13452903926372528
"Orbán Viktor szerint a többségi döntés esetében bele tudna szólni a bizottság a magyar belpolitikába, így be kellene enegedni a migránsokat. Mi korábban mindig ellenálltunk, de nem vagyunk kétharmados többségben, így a migrációt is ránk tudnánk erőltetni - tette hozzá. Ez látszólag összefügg a pénzkérdéssel, de ez nem így van, mivel a válságkezelő program egy hitel. Az unió nem pénzt akar adni a szegény tagállamoknak, 30 évre vennénk fel hitelt, és azt vissza kell fizetni - hívta fel a figyelmet a kormányfő. Ha ki lehet ebből maradni, akkor az jobb lenne, de a bajban lévő országok érdekében nem maradunk ki. Egyébként az unión kívül, a pénzpiacokon is fel tudunk venni hitelt. ",10,17,684,Origo,"According to Mr. Orbán, in the case of majority decisions, the committee could have a say in Hungarian domestic politics, so migrants should be involved. We have always resisted before, but we are not in a two-thirds majority, so we can force migration on us, he added. This seems to be related to the money issue, but this is not the case, since the crisis management program is a loan. The EU does not want to give money to the poor Member States, we would take out a loan for 30 years, and it must be repaid, the Prime Minister pointed out. If we can stay out of this, it would be better, but for the sake of the countries in trouble, we will not be left out. Otherwise, we can take out loans outside the EU and in the financial markets.",NEUTRAL,0.004993697162717581,0.24774281680583954,0.7135389447212219,0.033724475651979446
"Minden fejlesztés, amit a következő 10 évre terveztünk, azt meg tudjuk csinálni. ",11,17,81,Origo,"All the improvements we've planned for the next 10 years, we can do that.",NEGATIVE,0.008492955006659031,0.5891050100326538,0.39975178241729736,0.00265025463886559
"Orbán Viktor szerint nem joguralomról, hanem többségi uralomról szól a jogállamisági vita. Rengeteg utat elindított a júliusi csúcs. Most már ezen az úton vagyunk. Mi bejelentettük, hogy a teljes csomag több eleme nem fogadható el - tette hozzá. Most megálltak a jogszabály alkotási folyamatok, és a végén meg fogunk egyezni. Az egyébként jobban megérint, hogy gátlástalanul lehet hazugságokat terjeszteni Magyarországról, így többek között Soros György - mondta a kormányfő. Hihetetlen, hogy egy ilyen gátlástalan ember, miket terjeszt, miszerint vidéken nincs titkos szavazás.  ",12,17,580,Origo,"According to Mr. Orbán, the rule of law debate is not about rule of law, but about majority rule. A lot of roads have been launched by the July summit. We're on this road now. We announced that several elements of the entire package will not be accepted, he added. Now the legislative creation process has stopped, and at the end we will come to an agreement. The fact that lies can be spread unscrupulously about Hungary, including George Soros, said the Prime Minister. I can't believe that such an unscrupulous man is spreading that there is no secret vote in the countryside.",NEUTRAL,0.002295906189829111,0.01122190896421671,0.8129934668540955,0.17348863184452057
"Orbán Viktor szólt arról is, hogy Soros emberei mondják azt, hogy veszélybe kerül az unió, ha nem lesz megeggyezés. Ráadásul, akik most megszólalnak, azokat Soros fizeti, aki egyébként a világ egyik legkorruptabb szereplője. Orbán Viktor kijelentette, hogy júliusban úgy döntöttek a kormányfők, hogy sok szempontot akarnak érvényesíteni. ",13,17,338,Origo,"Mr. Orbán also said that Soros's men are saying that the union will be in danger if there is no unity. In addition, those who speak now pay for Soros, who is one of the most corrupt players in the world. Mr. Orbán stated that in July the Heads of Government decided to enforce many aspects.",NEUTRAL,0.004322284832596779,0.14524194598197937,0.845858097076416,0.00457775080576539
"Orbán Viktor a beszélgetés elején arról beszélt, hogy Soros György fenyegeti Magyarországot és Lengyelországot. Az EU-ban a viták rendezésének a módja, hogy tárgyalunk, miközben Soros György egy nagy cikkben utasításokat adott a brüsszeli elitnek. A miniszterelnökök dolga, hogy egy vitát, hogyan kell elrendezni - tette hozzá. A viták az unió természetéből fakad. ",14,17,365,Origo,"At the beginning of the conversation, Mr. Orbán said that George Soros is threatening Hungary and Poland. The way to settle disputes in the EU is to negotiate, while George Soros gave instructions to the Brussels elite in a large article. It is up to the prime ministers to make a debate on how to settle - he added. Disputes are inherent in the nature of the union.",NEUTRAL,0.006651927251368761,0.29238376021385193,0.6819389462471008,0.01902538165450096
Hamarosan kezdődik a kormányfői interjú. ,15,17,41,Origo,The interview with the heads of government is about to begin.,NEUTRAL,0.0017533935606479645,0.08099164068698883,0.8481847047805786,0.06907029449939728
"Pénteken veszi kezdetét az országos rendszeres koronavírus-tesztelés, elsőként a szociális intézményekben - jelentette be a Miniszterelnökséget vezető miniszter. Gulyás Gergely emlékeztetett: a kormány a múlt heti ülésén döntött arról, hogy az egészségügyi, szociális és nevelési intézményekben dolgozók számára koronavírus-tesztelést rendel el az operatív törzs által meghatározott rendben és ütemezéssel. A tesztelésen való részvétel önkéntes, arra senkit nem lehet kötelezni - fűzte hozzá. Soros Györgytől nem tudunk elfogadni kioktatást, mert ő volt az, aki megpróbálta tönkretenni az OTP-t, bedöntötte az angol fontot, és komoly pénzeket áldozott a Brexit-kampány során az angol kormány megbuktatására – mondta Gulyás.",16,17,723,Origo,"The national regular coronavirus testing will begin on Friday, first in social institutions, the minister leading the Prime Minister's Office announced. Gulyás Gergely recalled that at last week's meeting the government decided to order coronavirus testing for those working in health, social and educational institutions in accordance with the order and schedule set by the operational tribe. “Participation in testing is voluntary, no one can be obliged to do so, “added he. We cannot accept lectures from George Soros, because he was the one who tried to destroy the OTP, broke the British pound, and devoted considerable money to overthrow the English government during the Brexit campaign, said Gulyás.",NEUTRAL,0.01665893942117691,0.3577055335044861,0.6186091899871826,0.007026325445622206
"A magyar és a lengyel vétóról is egyeztettek az uniós állam- és kormányfők csütörtök esti videókonferenciáján - írja a Magyar Nemzet.A csúcsot eredetileg nem ebben a témában hívták össze, csak a találkozó elején volt róla szó. A háttérben jelenleg is intenzív diplomáciai egyeztetések zajlanak, viszont a vétót bejelentő Magyarország és Lengyelország mellett már egy harmadik ország is kritikus a megállapodással kapcsolatban, ez az ország pedig kiszivárgott hírek szerint Szlovénia.",17,17,483,Origo,"The Hungarian and Polish veto was also discussed at the Thursday evening video conference of the EU Heads of State and Government wrote Magyar Nema.The summit was not originally called on this topic, but only at the beginning of the meeting. In the background, intensive diplomatic discussions are still taking place, but in addition to Hungary and Poland, a third country is already critical of the agreement, and according to leaked news, Slovenia.",POSITIVE,0.04534005746245384,0.019100703299045563,0.31830140948295593,0.617257833480835
"Orbán Viktor miniszterelnök a Kossuth rádió Jó reggelt, Magyarország! című műsorának nyilatkozik.",18,17,97,Origo,"Prime Minister Viktor Orbán on Kossuth Radio Good morning, Hungary! show.",NEGATIVE,0.002085082232952118,0.6629819869995117,0.3254809081554413,0.009451912716031075
"Az Alapjogokért Központ az Európai Unió többéves pénzügyi kerete, a helyreállítási alap, valamint a hozzájuk kapcsolt jogállamisági kritériumok miatt emelt magyar és lengyel vétó kapcsán tartott online sajtótájékoztatót.",1,18,220,Origo,"The Centre for Fundamental Rights held an online press conference in connection with the Hungarian and Polish veto raised due to the multiannual financial framework of the European Union, the restoration fund and the associated rule of law criteria.",NEGATIVE,0.0029809284023940563,0.5744498372077942,0.41729965806007385,0.005269613116979599
"A sajtótájékoztatón Kovács István, az Alapjogokért Központ stratégiai igazgatója elmondta, hogy sok téves információ övezi a többéves pénzügyi keretről és a helyreállítási alapról jelenleg folyó vitát, ráadásul az ellenzéki pártok kommunikációja is félrevezető. A pénzügyi keret jóváhagyása az EU legbonyolultabb, háttéralkukkal terhelt folyamata, melyben természetesen valamennyi tagállam a saját nemzeti érdekét igyekszik érvényesíteni.",2,18,438,Origo,"At the press conference István Kovács, Strategic Director of the Centre for Fundamental Rights said that there is a lot of erroneous information surrounding the ongoing debate on the multiannual financial framework and the recovery fund, and the communication of opposition parties is also misleading. Approval of the financial framework is the EU's most complex back-bargaining process, in which all Member States naturally seek to pursue their own national interests.",NEUTRAL,9.6511808806099e-5,0.08486311137676239,0.9045459628105164,0.010494411922991276
"A két pénzügyi alaphoz kapcsolódik a jogállamisági mechanizmus kérdése, amelyet az Európai Bizottság felhatalmazás és szerződéses alap nélkül hozott létre. A Bizottság eredeti, 2014-ben megfogalmazott kommunikációja még arról szólt, hogy egyeztető mechanizmust kíván létrehozni a jogállamisággal kapcsolatban, aminek jogkövetkezménye nincs, célja kizárólag a megelőzés. Ez már akkor sem állta meg a helyét, a Bizottsággal szövetségben az Európai Parlament pedig már odáig jutott, hogy felülírta a jelenlegi költségvetési tárgyalások során az állam- és kormányfők júliusi tanácsülésén a két pénzügyi keret vonatkozásában született döntést, és előállt azzal a kártékony javaslattal, hogy hozzákapcsolják a jogállamiság kérdését a két pénzügyi alaphoz, és ezáltal szankcionálják is a tagállamokat.",3,18,794,Origo,"The question of the rule of law mechanism is linked to the two financial funds, which was set up by the European Commission without a mandate and a contractual basis. The Commission's initial communication in 2014 was to establish a conciliation mechanism on the rule of law, which has no legal consequences and is aimed solely at prevention. This was no longer the case, and the European Parliament, in association with the Commission, had already reached the point of overcoming the decision taken at the July Council of Heads of State or Government on the two financial frameworks during the current budgetary negotiations and came up with the harmful to link the rule of law to the two financial funds, thereby sanctioning Member States.",NEUTRAL,0.06928108632564545,0.03352100029587746,0.8547922372817993,0.042405713349580765
"A magyar álláspont a kezdetektől fogva világos volt: Magyarország nem fogadja el a jogállamisági kritériumok pénzügyi alapokhoz kapcsolását. A jogállamisági vita nem más, mint ideológiai vádaskodás, konkrét pénzügyi következményekkel. Kovács István kiemelte, hogy a vétó kapcsán sok ferdítés van: nem igaz, hogy a magyar vétó miatt leáll az EU működése, és nem igaz, hogy hazánk uniós forrásoktól esik el.",4,18,405,Origo,"The Hungarian position was clear from the outset: Hungary does not accept the linking of the rule of law criteria to financial bases. The rule of law debate is an ideological accusation with concrete financial consequences. Kovács István stressed that there are many distortions in connection with the veto: it is not true that the EU will stop working because of the Hungarian veto, and it is not true that our country will fall from EU funds.",NEUTRAL,9.124993812292814e-4,0.11232753098011017,0.8737742900848389,0.012985680252313614
"Kurucz Orsolya, a Központ európai uniós kutatócsoportjának projektvezető-helyettese hangsúlyozta, hogy a többéves pénzügyi keret a tagállami befizetésekből áll össze, tehát nem uniós adományról van szó. Kiemelte azt is, hogy a hét elején megrendezett EU-s nagyköveti egyeztetésen Magyarország jogi értelemben nem vétózott, csak jelezte a vétószándékát, ahogy nem került sor hivatalos szavazásra sem a jogállamisági rendelettervezetről.",5,18,435,Origo,"Orsolya Kurucz, Deputy Project Manager of the Centre's European Union Research Group stressed that the multiannual financial framework consists of contributions from the Member States, so it is not a Union donation. He also stressed that at the EU Ambassador meeting held earlier this week, Hungary did not veto in legal terms, only indicated its intention to veto, and no formal vote took place on the draft regulation on the rule of law.",NEUTRAL,4.409705798025243e-5,0.025986433029174805,0.972863495349884,0.00110599584877491
"Kurucz Orsolya hangsúlyozta, hogy az uniós tagállamoknak a kompromisszumért kell dolgozniuk az előttünk álló hetekben. Álláspontja szerint a pénzügyi alapokhoz nem kapcsolódhat olyan eljárás, mely akár egy tagállamot is politikai alapon a nemzeti érdekei szempontjából fontos területen más útra akarja kényszeríteni. A lehetséges kompromisszum formáját illetően szóba jöhet egy, a rendelethez csatolt jegyzőkönyv, melyben rögzítik, hogy a rendelet nem érintheti a tagállamok nemzeti szuverenitását és nem befolyásolhatja az EU-intézmények és a tagállamok erőviszonyainak egyensúlyát. Az is felmerült lehetőségként, hogy ne 2021. január 1., hanem a következő időszak félidei felülvizsgálatának időpontja legyen a rendelet hatályba lépésének időpontja. A téma a decemberi állam- és kormányfői találkozón is napirendre kerül, így van remény, hogy a megoldás kikristályosodik, és 2021. január 1-jén elindulhatnak a pénzügyi alapok.",6,18,927,Origo,"Orsolya Kurucz stressed that EU Member States must work for a compromise in the weeks ahead. In its view, financial funds cannot be linked to a procedure that seeks to impose a Member State on a political basis in an area important for its national interests. As regards the form of a possible compromise, a protocol annexed to the regulation stating that the regulation should not affect the national sovereignty of the Member States and should not affect the balance of power between the EU institutions and the Member States. It was also possible that the date of the mid-term review of the following period, not 1 January 2021, should be the date of entry into force of the regulation. The theme will also be on the agenda of the Heads of State or Government meeting in December, so there is hope that the solution will be crystallised and that financial funds will be launched on 1 January 2021.",NEUTRAL,4.040298153995536e-5,0.0031586908735334873,0.5858960747718811,0.4109048843383789
"Kérdésre válaszolva Kovács István kiemelte, hogy várakozásai szerint a jogállamisági konfliktus velünk marad az elkövetkező években. A konfliktus feloldása az lehet, hogy nem erőltetik rá egyes tagállamok a véleményüket másokra. Ehelyett arra kell az Uniónak koncentrálnia, amiben egyetértés van: a közös kül- és biztonságpolitika megteremtése, a világjárvány megfékezése vagy az eurozóna előtt álló kihívások kezelése.",7,18,419,Origo,"In response to a question, István Kovács stressed that he expects the conflict of the rule of law to remain with us in the coming years. Resolving the conflict may be that some Member States do not impose their views on others. Instead, the Union must focus on what is agreed: establishing a common foreign and security policy, curbing the pandemic or addressing the challenges facing the euro area.",NEUTRAL,5.646068530040793e-5,1.4398297935258597e-4,0.9814873933792114,0.018312104046344757
"Sok évtizednyi keleti, kommunista önkényt válthat fel egy nyugati, európai uniós önkény az EU-támogatások kritériumokhoz kötésével - mondta Deutsch Tamás, a Fidesz-KDNP európai parlamenti (EP-) delegációvezetője a Kossuth Rádió Vasárnapi Újság című műsorában.",1,19,259,Origo,"Tamás Deutsch, Head of Delegation of the European Parliament (EP) of Fidesz-KDNP said on Kossuth Radio's Sunday Newspaper.",NEUTRAL,0.0020950855687260628,0.29753944277763367,0.6977185010910034,0.002646995708346367
"Köszönjük szépen! Mi sem a keleti, sem a nyugati önkényből nem kérünk - jelentette ki Deutsch Tamás, aki hangsúlyozta, hazug és bosszantó módon a jogállamiság kifejezése mögé bújva akarják a lengyelekre és a magyarokra kényszeríteni például a bevándorlókat, valamint az azonos neműek házasságának elismerését. Kiemelte, ",2,19,320,Origo,"Thank you very much. “We do not ask for any of the Eastern or Western arbitrary, “said Tamás Deutsch, who stressed that they want to immigrants, for example, to hide behind the expression of the rule of law, to immigrants and the recognition of same-sex marriages. He highlighted,",NEUTRAL,1.3501498324330896e-4,0.042398083955049515,0.955879807472229,0.0015871322248131037
"a tagállamok egyenjogúságának alapvető feltétele, hogy a legfontosabb kérdésekben mindenkinek a véleménye számít, mindenki érdekeire, szempontjaira oda kell figyelni ",3,19,166,Origo,"the fundamental condition of the equality of the Member States is that the opinion of everyone is important on the most important issues, attention should be paid to the interests and aspects of everyone",NEGATIVE,0.00553152384236455,0.5684863924980164,0.4237380623817444,0.0022440210450440645
"Az Európai Unió nemzetállamok hatékony együttműködési mechanikájára épült fel, és a siker záloga csak az lehet, ha erről az útról nem tér le - jelentette ki a politikus, hozzátéve, az unió alapszerződésében nem véletlenül szerepel az a megoldás, hogy a legfontosabb döntéseket teljes egyetértéssel kell meghozniuk a tagországok állam- és kormányfőinek.",4,19,352,Origo,"The European Union is built on the effective cooperation mechanism of nation states, and the key to success can only be if it does not depart from this path,” said the politician, adding that it is not by chance that the EU's treaty contains the solution to make the most important decisions in full agreement by the Heads of State or Government of the Member States.",NEUTRAL,2.491131999704521e-5,0.030734561383724213,0.9684247970581055,8.15698760561645e-4
"Deutsch Tamás szerint, így ha valaki vétót emel, az nem csinál mást, mint él azon jogával, hogy jelzi: nincs meg a teljes egyetértés. Úgy fogalmazott, sokan remélték, hogy ""kimondott vagy ki nem mondott zsarolásokkal, nyomásgyakorlásokkal"" jobb belátásra lehet bírni a lengyel és a magyar kormányfőt, ők azonban nem engedtek ennek.",5,19,331,Origo,"According to Thomas Deutsch, so if a person raises a veto, he does nothing but exercise his right to indicate that there is no full agreement. He said that many hoped that “extortion and pressure” could lead the Polish and Hungarian Heads of Government to a better view by means of pronounced or unspoken extortion, but they did not give in to this.",NEUTRAL,9.64142891461961e-5,0.018355563282966614,0.9796399474143982,0.0019080156926065683
"A politikus megjegyezte, az unió hétéves keretköltségvetéséhez és 750 milliárd eurós újjáépítési alapjának elkezdéséhez megegyezésre kell jutni, tehát lesz megegyezés, bármennyire is harcoskodnak most sokan. Aláhúzta ugyanakkor, ",6,19,229,Origo,"The politician noted that an agreement must be reached for the EU's seven-year framework budget and the start of the €750 billion reconstruction fund, so there will be an agreement, no matter how many people are fighting now. He underlined, at the same time,",NEUTRAL,7.379793678410351e-4,0.01393843349069357,0.9745301008224487,0.010793567635118961
"a magyar és a lengyel vétó nem kerülhető meg, mert a lengyel és magyar polgárok nem tudnak elfogadni olyan uniós döntéseket, amelyek alapján a brüsszeli bürokrácia kénye-kedve szerint a tagországokra erőltetheti a bevándorlók kötelező befogadását. ""Mi nemet mondunk a bevándorlásra, és nincs az az isten"", aminek hatására az Európai Unió politikai vagy anyagi kényszerrel, zsarolással, fenyegetéssel meg tudná változtatni ezt az álláspontot - mondta a Fidesz EP-képviselője.",7,19,474,Origo,"the Hungarian and Polish vetos cannot be circumvented, because Polish and Hungarian citizens cannot accept EU decisions to force the compulsory inclusion of immigrants on member countries in the sense of the Brussels bureaucracy. “We say no to immigration, and there is no god”, which will cause the European Union to change this position through political or material coercion, blackmail and threats, said the MEP Fidesz.",NEUTRAL,4.1263733692176174e-6,1.4995902893133461e-4,0.9994276165962219,4.182124976068735e-4
"Deutsch Tamás szerint az európai országok Magyarország kivételével feltették a kezüket, amikor tömeges illegális bevándorlóáradat indult a kontinens felé, sőt ""vannak olyan kibicek, élükön Soros Györggyel, akik egyenesen üdvösnek tartják ennek a folyamatnak az erősítését"". Magyarország elsőként, de már nem egyedüliként mondott nemet erre, és azóta azt kell hallgatnia, hogy jogellenesen akarja megakadályozni a bevándorlók belépését - mondta.",8,19,444,Origo,"According to Tamás Deutsch, European countries, with the exception of Hungary, raised their hands when a massive illegal flow of immigrants began to move towards the continent, and “there are cybicycles headed by George Soros, who consider strengthening this process to be salutable”. Hungary was the first, but no longer the only one who said no to this, and since then he has to listen to the fact that he intends to unlawfully prevent immigrants from entering, he said.",POSITIVE,2.8306679450906813e-4,0.0045781866647303104,0.4639906585216522,0.5311480760574341
"A kormánypárti politikus beszélt arról is, ",9,19,43,Origo,The pro-government politician also spoke,NEUTRAL,6.1597085732501e-5,0.00333579839207232,0.983572781085968,0.013029886409640312
"az alaptörvény a magyar társadalom elsöprő többségének értékválasztása alapján nem teszi lehetővé azonos neműek házasodását, ",10,19,125,Origo,"the basic law does not allow same-sex marriage based on the choice of value of the overwhelming majority of Hungarian society,",NEUTRAL,8.31451325211674e-4,0.003968764096498489,0.9835469722747803,0.011652933433651924
"így ha az Európai Unió hozna egy ezzel ellentétes irányelvet, akkor büntetéseket is kiszabhatna az országra, arra hivatkozva, hogy Magyarország nem tartja be a jogállamisági szabályokat. Megjegyezte, az EU-ban van szándék az azonos neműek házasságának elismertetésére, korábban Cseh Katalin, a Momentum EP-képviselője is ezzel a céllal kampányolt.",11,19,347,Origo,"so if the European Union were to adopt a directive to the contrary, it could also impose penalties on the country, claiming that Hungary is not complying with the rules of the rule of law. He noted that there is an intention in the EU to recognise same-sex marriage, and Katalin Cseh, the MEP representative of Momentum also campaigned for this purpose.",NEUTRAL,0.0035322844050824642,0.20166155695915222,0.7915704250335693,0.0032357482705265284
"Soros György továbbra is minden erővel rá akarja kényszeríteni Európára a bevándorlást, a brüsszeli politikusok és bürokraták pedig segítenek neki - mondta Hollik István, a Fidesz kommunikációs igazgatója hétfőn Facebook oldalán közzétett videónyilatkozatában.",1,20,260,Origo,"George Soros continues to force immigration on Europe with all his might, and Brussels politicians and bureaucrats help him, said Hollik István, Communications Director of Fidesz in a video statement published on his Facebook page on Monday.",NEUTRAL,0.013049844652414322,0.004758982919156551,0.9471139311790466,0.03507724776864052
"Hollik István felidézte, hogy nemrég az unióban egy konferenciát tartottak a bevándorlásról.",2,20,92,Origo,István Hollik recalled that a conference on immigration was held recently in the Union.,NEUTRAL,0.18951287865638733,0.32952073216438293,0.47750961780548096,0.003456835402175784
"Az ott elhangzottak jól mutatják, hogy hiába az elmúlt évek szörnyű terrorcselekményei, az európai közbiztonság drámai romlása a brüsszeli bürokraták és politikusok továbbra is támogatják és ösztönöznék a bevándorlást - hívta fel rá a figyelmet a kormánypárti politikus.",3,20,270,Origo,"The pro-government politician pointed out that even though the terrible acts of terrorism in recent years, the dramatic deterioration of public security in Europe, bureaucrats and politicians in Brussels continue to support and encourage immigration.",NEUTRAL,2.7081643929705024e-4,0.058034103363752365,0.9390987157821655,0.0025963776279240847
